id;project_id;user_id;thumbnail_urls;prompts;created_at;preset_name
bb699435-a089-40b3-b493-da09265ce2b8;2557679e-6c88-4eb7-8b7b-b306fd4b58da;e622c54f-8a88-403a-bfea-1f29b71c40f9;"[""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764938604331_thumb_v1.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764938609592_thumb_v2.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764938593123_thumb_v3.jpg""]";"[""A YouTube thumbnail in the style of the reference images, featuring the individual from the single-person reference image on the right, looking directly at the viewer with a knowing smile, pointing towards the left. On the left, a bold, graphic illustration. A large, vibrant green smoothie in a sleek glass is prominently displayed, with the text '$3.05' in a clean, bold font above it. Behind it, a small, vibrant green bar graph is rapidly rising, symbolizing sustained energy and focus. The background is a clean, bright white. The text 'UNLOCK FOCUS' is prominently displayed in a bold, impactful font, with 'FOCUS' highlighted in a vibrant green, reflecting the example's use of color and impactful typography."",""A YouTube thumbnail in the style of the reference images, featuring the individual from the single-person reference image on the right, with a concerned but understanding expression, pointing towards the left. On the left, a striking visual metaphor: a person (generic, not the character) with a thought bubble above their head, filled with swirling, hazy 'brain fog' symbols. Below them, a sickly-green smoothie in a cheap plastic cup with a prominent red '$5' price tag. A red, jagged arrow points from the smoothie to the brain fog. The background is a clean, bright white. The text 'BIOLOGICAL INFLATION' is prominently displayed in a bold, impactful font, with 'INFLATION' highlighted in red, consistent with the example's bold text and imagery."",""A YouTube thumbnail in the style of the reference images, featuring the individual from the single-person reference image on the right, with a confident, slightly challenging smirk, pointing towards the left. On the left, a clear, side-by-side comparison. One side shows a plastic cup with a dull, brownish liquid, labeled '$5' with a tiny, shriveled kale leaf. The other side shows a premium blender filled with fresh, vibrant spinach, avocado, and protein powder, labeled '$3.05'. The background is a bright white. Large, bold text 'MAKE IT YOURSELF' is displayed in black and vibrant green, with a subtle glow, mirroring the example's bold and contrasting text.""]";2025-12-05 12:43:30.143589+00;
833cb9e2-1ab2-4930-87ae-8c01424dd7a1;2557679e-6c88-4eb7-8b7b-b306fd4b58da;e622c54f-8a88-403a-bfea-1f29b71c40f9;"[""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764938809981_thumb_v1.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764938817543_thumb_v2.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764938842443_thumb_v3.jpg""]";"[""A YouTube thumbnail in the style of the reference images, featuring the doctor character from the single-person reference image on the right, looking directly at the viewer with a knowing, slightly concerned expression, pointing towards the left. On the left, a bold, graphic illustration of a person (generic, not the doctor) at a desk, head in hands, surrounded by swirling 'brain fog' graphic elements. Below this person, a small, sickly-green smoothie cup with a large, bold red '$5' next to it. Above, a thought bubble shows a tiny, distressed clock indicating '10:30 A.M.'. The background is a clean, bright white. The text '10:30 AM CRASH' is prominently displayed in a bold, impactful font, with 'CRASH' highlighted in red, reflecting the example's use of color and impactful typography."",""A YouTube thumbnail in the style of the reference images, featuring the doctor character from the single-person reference image on the right, with a confident, slightly challenging smirk, pointing towards the left. On the left, a striking visual metaphor: a high-performance sports car (like a Ferrari) with two distinct fuel hoses. One hose, labeled 'SUGAR BOMB', is pumping a thick, dark, syrupy liquid into the car's engine, causing smoke to billow from it. The other hose, labeled 'PREMIUM FUEL', is pumping a vibrant, clear green liquid, making the car gleam and appear powerful. The background is a clean, bright white. The text 'YOUR BODY: FERRARI or GARBAGE?' is prominently displayed in a bold, slightly distressed font, with 'FERRARI' in green and 'GARBAGE' in red, creating a strong visual metaphor, consistent with the example's bold text and imagery."",""A YouTube thumbnail in the style of the reference images, featuring the doctor character from the single-person reference image on the right, with an expression of revelation or understanding, pointing towards the left. On the left, a clear, side-by-side comparison of two smoothie cups. One is a plain plastic cup with a dull, brownish liquid, labeled '$5' with a tiny, shriveled kale leaf. The other is a premium blender cup filled with fresh, vibrant spinach, avocado, and protein powder, labeled '$3.05'. The background is a bright white. Large, bold text 'MAKE IT AT HOME' is displayed in black and vibrant green, with a subtle glow, mirroring the example's bold and contrasting text.""]";2025-12-05 12:47:23.081391+00;
b91475f5-ae84-4d7d-b82a-db99da567aed;2557679e-6c88-4eb7-8b7b-b306fd4b58da;e622c54f-8a88-403a-bfea-1f29b71c40f9;"[""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764939210345_thumb_v1.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764939207729_thumb_v2.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764939208353_thumb_v3.jpg""]";"[""A YouTube thumbnail in the style of the reference images, featuring the doctor character from the single-person reference image on the right, looking directly at the viewer with a concerned but understanding expression, pointing towards the left. On the left, a bold, graphic illustration of a person's head with a clear, sharp line dividing it. On one side, the brain is depicted with swirling 'brain fog' symbols and a dull, desaturated color palette, linked to a cartoon-style '$5' smoothie cup. On the other side, the brain is glowing with clear, sharp lines and a vibrant, energetic green palette, linked to a stylish blender full of vibrant green ingredients with a small, discreet '$3.05' next to it. The background is a clean, minimalist white, emphasizing the visual contrast. The typography for 'BRAIN FOG vs. FOCUS' is large and impactful, using a mix of black and bright green, with 'FOG' in a slightly muted, hazy font and 'FOCUS' in a sharp, clear font."",""A YouTube thumbnail in the style of the reference images, featuring the doctor character from the single-person reference image on the right, with a confident, slightly challenging smirk, pointing towards the left. On the left, a striking illustration of a classic sports car (like a Ferrari) with two distinct fuel hoses. One hose, labeled 'LIQUIFIED CANDY BAR', is pumping a thick, dark, syrupy liquid into the car's engine, causing smoke to billow from it, with a bold red '$5' price tag visible on the hose. The other hose, labeled 'OPTIMIZED FUEL', is pumping a vibrant, clear green liquid, making the car gleam and appear powerful, with a bold green '$3.05' price tag. The background is a clean, bright white. The text 'YOUR BODY: FERRARI or TRASH CAN?' is prominently displayed in a bold, slightly distressed font, with 'FERRARI' in green and 'TRASH CAN' in red, creating a strong visual metaphor, consistent with the example's bold text and imagery."",""A YouTube thumbnail in the style of the reference images, featuring the doctor character from the single-person reference image on the right, looking directly at the viewer with a knowing, slightly concerned expression, pointing towards the left. On the left, a bold, graphic illustration of a person's stomach, split into two distinct sections. One section, representing the '$5 smoothie', shows a chaotic, inflamed internal view with a small, panicked pancreas icon. The other section, representing the '$3.05 homemade smoothie', shows a calm, healthy internal view with a smoothly functioning digestive system. A dollar sign with a red 'X' through it is subtly visible above the '$5' side. The background is a clean, minimalist white. The typography for 'HIDDEN COST OF $5' is large and impactful, using a mix of black and vibrant green, with 'HIDDEN COST' in red and '$5' in black, mirroring the example's bold and contrasting text.""]";2025-12-05 12:53:30.85265+00;
9a162515-c68a-463f-96ce-a72f8166204f;2557679e-6c88-4eb7-8b7b-b306fd4b58da;e622c54f-8a88-403a-bfea-1f29b71c40f9;"[""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764939420809_thumb_v1.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764939416532_thumb_v2.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764939408164_thumb_v3.jpg""]";"[""A YouTube thumbnail in the style of the reference images, featuring the doctor character from the single-person reference image in close-up on the right, looking directly at the viewer with a concerned yet insightful expression, pointing towards the left. On the left, a bold, graphic illustration of a person's head, with a thick, swirling cloud of 'brain fog' emanating from it. Below the head, a small, sickly-green smoothie in a cheap plastic cup with a prominent red '$5' price tag. The overall background is a clean, minimalist white. The typography '10:30 AM CRASH' is prominently displayed, with 'CRASH' in a vibrant red, reflecting the example's bold, impactful text and color use."",""A YouTube thumbnail in the style of the reference images, featuring the doctor character from the single-person reference image in close-up on the right, with a confident and slightly challenging smirk, pointing towards the left. On the left, a striking illustration of a classic sports car (like a Ferrari). Two distinct, contrasting fuel hoses are shown: one, labeled 'SUGAR BOMB', is pumping a thick, dark, syrupy liquid into the car's engine, causing smoke to billow from it. The other, labeled 'PREMIUM FUEL', is pumping a vibrant, clear green liquid, making the car gleam and appear powerful. The background is a clean, bright white. The text 'YOUR BODY: FERRARI or GARBAGE DISPOSAL?' is prominently displayed in a bold, slightly distressed font, with 'FERRARI' in green and 'GARBAGE DISPOSAL' in red, consistent with the example's bold text and imagery."",""A YouTube thumbnail in the style of the reference images, featuring the doctor character from the single-person reference image in close-up on the right, with an expression of revelation or understanding, pointing towards the left. On the left, a clear, side-by-side comparison of two smoothie scenarios. One side shows a plastic cup with a dull, brownish liquid, labeled '$5' with a tiny, shriveled kale leaf. The other side shows a premium blender filled with fresh, vibrant spinach, avocado, and protein powder, labeled '$3.05'. The background is a bright white. Large, bold text 'BEAT THE SYSTEM' is displayed in black and vibrant green, with a subtle glow, mirroring the example's bold and contrasting text.""]";2025-12-05 12:57:01.419954+00;
12eb0963-04a0-4860-a6f6-f6434d29e790;2557679e-6c88-4eb7-8b7b-b306fd4b58da;e622c54f-8a88-403a-bfea-1f29b71c40f9;"[""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764939672362_thumb_v1.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764939658298_thumb_v2.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764939669607_thumb_v3.jpg""]";"[""A YouTube thumbnail in the style of the reference images, featuring the picture of the same person as reference images in close-up on the right, looking directly at the viewer with a thoughtful, slightly concerned expression, pointing towards the left. On the left, a bold, graphic illustration of a broken piggy bank with dollar bills spilling out, some in red (representing losses) and some in green (representing gains). Above the piggy bank, a dollar sign with an upward-pointing red arrow and the text 'BIOLOGICAL INFLATION' in a bold, impactful font, with 'INFLATION' highlighted in red, reflecting the example's use of color and impactful typography. The background is a clean, bright white."",""A YouTube thumbnail in the style of the reference images, featuring the picture of the same person as reference images in close-up on the right, with a confident, slightly challenging smirk, pointing towards the left. On the left, a stark visual comparison: a hand holding a plastic cup with a dull, sickly-green smoothie labeled '$5' with a small, sad-faced emoji next to it. Next to it, a hand holding a sleek glass with a vibrant, rich green smoothie labeled '$3.05' with a small, energetic, smiling emoji. The background is a clean, bright white. The text 'BEAT THE SYSTEM' is prominently displayed in a bold, impactful font, with 'SYSTEM' highlighted in green, mirroring the example's bold and contrasting text."",""A YouTube thumbnail in the style of the reference images, featuring the picture of the same person as reference images in close-up on the right, with a knowing, slightly concerned expression, pointing towards the left. On the left, a bold, graphic illustration of a person's head with a clear, sharp line dividing it. On one side, the brain is depicted with swirling 'brain fog' symbols and a dull, desaturated color palette. On the other side, the brain is glowing with clear, sharp lines and a vibrant, energetic green palette. Below the brain, two small clock icons: one showing '10:30 AM' with a downward red arrow, the other showing '10:30 AM' with an upward green arrow. The background is a clean, minimalist white, emphasizing the visual contrast. The typography for '10:30 AM CRASH' is large and impactful, with 'CRASH' in a vibrant red.""]";2025-12-05 13:01:13.075495+00;
eb8da7ad-4042-497c-88f9-5dd551e27019;2557679e-6c88-4eb7-8b7b-b306fd4b58da;e622c54f-8a88-403a-bfea-1f29b71c40f9;"[""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764939839733_thumb_v1.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764939879019_thumb_v2.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764939840158_thumb_v3.jpg""]";"[""A YouTube thumbnail in the style of the reference images, featuring the picture of the same person as reference images in close-up on the right, looking directly at the viewer with a concerned, insightful expression. On the left, a bold, graphic illustration of a person's head, split vertically. The left side of the brain is dark and foggy, with a small, distressed clock showing '10:30 AM' and a sickly green smoothie cup (labeled '$5') with a red 'X' over it. The right side of the brain is bright and clear, with a small, vibrant clock showing '2:00 PM' and a sleek, clear glass with a rich green smoothie (labeled '$15') next to it. The background is a clean, bright white. The text 'THE REAL COST' is prominently displayed in a bold, impactful font, with 'REAL COST' in red, reflecting the example's use of contrasting colors and strong typography."",""A YouTube thumbnail in the style of the reference images, featuring the picture of the same person as reference images in close-up on the right, with a confident smirk, pointing towards the left. On the left, a striking visual metaphor: a classic, high-performance sports car (like a Ferrari) is depicted. Two distinct fuel hoses are shown approaching it. One hose, labeled 'LIQUIFIED CANDY BAR', is pumping a thick, dark, syrupy liquid into the car's engine, causing smoke to billow from it. The other hose, labeled 'OPTIMIZED FUEL', is pumping a vibrant, clear green liquid, making the car gleam and appear powerful. The background is a clean, bright white. The text 'YOUR BODY: FERRARI OR TRASH?' is prominently displayed in a bold, slightly distressed font, with 'FERRARI' in green and 'TRASH' in red, creating a strong visual metaphor, consistent with the example's bold text and imagery."",""A YouTube thumbnail in the style of the reference images, featuring the picture of the same person as reference images in close-up on the right, looking directly at the viewer with a knowing smile, pointing towards the left. On the left, a bold, graphic illustration of a person's hand holding a sleek, clear glass of a vibrant, rich green smoothie. Above the smoothie, the text '$3.05 DIY' is prominently displayed in a clean, bold font. Behind it, a small, stylized graph shows a steady, rising green line, symbolizing sustained energy and cost-effectiveness. The background is a clean, bright white. The text 'BEAT THE SYSTEM' is prominently displayed in a bold, impactful font, with 'SYSTEM' highlighted in green, reflecting the example's use of color and impactful typography.""]";2025-12-05 13:04:39.929836+00;
7d31d7f7-07b7-43c7-bc5d-2a23e1a035f2;2557679e-6c88-4eb7-8b7b-b306fd4b58da;e622c54f-8a88-403a-bfea-1f29b71c40f9;"[""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764940001441_thumb_v1.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764940002349_thumb_v2.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764940008671_thumb_v3.jpg""]";"[""A YouTube thumbnail in the style of the reference images, featuring the character from the single-person reference image on the right, looking directly at the viewer with a concerned, insightful expression. On the left, a bold, graphic split image. The left half shows a generic, slumped figure at a desk with a swirling 'brain fog' cloud above their head, and a small, sickly-green smoothie cup next to them with a bold '$5' tag. The right half shows the same figure, alert and focused, with a clear thought bubble, and a premium blender filled with vibrant green ingredients with a bold '$15' tag. The background is a clean, bright white. The text 'THE REAL COST' is prominently displayed in a bold, impactful font, with 'REAL COST' in red, mirroring the example's use of color and impactful typography."",""A YouTube thumbnail in the style of the reference images, featuring the character from the single-person reference image on the right, with a confident, slightly challenging smirk, pointing towards the left. On the left, a striking visual metaphor: a high-performance sports car (like a Ferrari) with two distinct fuel hoses. One hose, labeled 'LIQUIFIED CANDY BAR', is pumping a thick, dark, syrupy liquid into the car's engine, causing smoke to billow from it, with a '$5' price tag visible on the hose. The other hose, labeled 'OPTIMIZED FUEL', is pumping a vibrant, clear green liquid, making the car gleam and appear powerful, with a '$15' price tag. The background is a clean, bright white. The text 'YOUR BODY: FERRARI or TRASH CAN?' is prominently displayed in a bold, slightly distressed font, with 'FERRARI' in green and 'TRASH CAN' in red, creating a strong visual metaphor, consistent with the example's bold text and imagery."",""A YouTube thumbnail in the style of the reference images, featuring the character from the single-person reference image on the right, with an expression of revelation or understanding, pointing towards the left. On the left, a clear, side-by-side comparison of two smoothie scenarios. One side shows a plastic cup with a dull, brownish liquid, labeled '$5' with a tiny, shriveled kale leaf. The other side shows a premium blender filled with fresh, vibrant spinach, avocado, and protein powder, labeled '$3.05'. The background is a bright white. Large, bold text 'BEAT THE SYSTEM' is displayed in black and vibrant green, with a subtle glow, mirroring the example's bold and contrasting text.""]";2025-12-05 13:06:49.201631+00;
4234c0c8-edaa-4fe7-b335-bb0bed595f06;2557679e-6c88-4eb7-8b7b-b306fd4b58da;e622c54f-8a88-403a-bfea-1f29b71c40f9;"[""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764940169254_thumb_v1.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764940239742_thumb_v2.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764940209433_thumb_v3.jpg""]";"[""A YouTube thumbnail in the visual style of the reference images, featuring the character from the single-person reference image on the right, looking directly at the viewer with a knowing smile, pointing towards the left. On the left, a bold, graphic illustration of a person (generic, not the character) sitting at a desk, looking productive and focused, with a bright, clear thought bubble above their head. Next to them is a sleek, premium blender filled with vibrant green ingredients. Above the blender, a bold green text bubble reads '$3.05 DIY'. The background is a clean, bright white. The text 'SMOOTHIE HACK' is prominently displayed in a bold, impactful green and black font, with 'HACK' in green, reflecting the example's use of color and strong typography."",""A YouTube thumbnail in the visual style of the reference images, featuring the character from the single-person reference image on the right, with a thoughtful, slightly concerned expression, pointing towards the left. On the left, a bold, graphic illustration of a person (generic, not the character) looking tired and unmotivated, slumped at a desk with a small, distressed clock showing '10:30 AM'. Next to them, a sickly green, cheap-looking plastic cup with a fading 'STRAWBERRY BANANA' label. Below the cup, the text '$5.25 UPFRONT COST' is prominently displayed in a bold red font. The background is a clean, bright white. The text 'THE 10:30 AM CRASH' is prominently displayed in a bold, impactful font, with 'CRASH' in vibrant red."",""A YouTube thumbnail in the visual style of the reference images, featuring the character from the single-person reference image on the right, with a confident, slightly challenging smirk, pointing towards the left. On the left, a distinctive, cartoon-style illustration of a person's stomach, with a swirling 'tidal wave' graphic hitting the small intestine, representing rapid digestion. Above the stomach, a bold red number '58g SUGAR' is prominently displayed. Below the stomach, a small, generic plastic cup with a dull, slightly brownish liquid, labeled 'pear juice concentrate'. The background is a clean, bright white. The text 'WHAT'S REALLY INSIDE?' is centrally placed in a bold, impactful font, with 'REALLY' highlighted in red, reflecting the example's bold and contrasting text.""]";2025-12-05 13:10:40.39496+00;
6e140dc9-01a4-4e29-bdb3-a06efb59f026;2557679e-6c88-4eb7-8b7b-b306fd4b58da;e622c54f-8a88-403a-bfea-1f29b71c40f9;"[""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764940251732_thumb_v1.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764940273905_thumb_v2.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764940254576_thumb_v3.jpg""]";"[""A YouTube thumbnail in the style of the reference images, featuring the character from the single-person reference image on the right, looking directly at the viewer with a knowing smile, pointing towards the two smoothies on the left. On the left, a bold comparison of two smoothies side-by-side. The first, on the left, is a tall, sleek glass filled with a vibrant, rich green smoothie, containing visible chunks of avocado and spinach, with the text 'Might Be Better' in a clean, bold font next to it. The second, on the right, is a plastic cup with a dull, less appealing reddish-brown smoothie, with a small, generic thought bubble above it showing a tiny, distressed clock indicating '10:30 A.M.'. The background is clean, bright white. The overall composition is simple, clear, and highlights the contrast between the two drinks, with impactful typography."",""A YouTube thumbnail in the style of the reference images, featuring the character from the single-person reference image on the right, with a thoughtful, slightly concerned expression, pointing towards the left. On the left, a bold visual comparison: two hands, one holding a vibrant green smoothie in a transparent blender bottle, indicating health and focus, with the text 'Might Be Better'. The other hand holds a plastic cup with a less appetizing, pale smoothie, from which a swirling 'crash' symbol in red is emanating. A subtle, upward-pointing green arrow is next to the vibrant smoothie, and a downward-pointing red arrow next to the dull one. The background is a clean, bright white, maintaining focus on the comparison and the text 'Might Be Better' displayed prominently in a bold green font."",""A YouTube thumbnail in the style of the reference images, featuring the character from the single-person reference image on the right, with a confident and engaging expression, gesturing towards the left. On the left, a striking visual of two smoothies: a clear, premium glass overflowing with a lush, dark green smoothie, showcasing healthy ingredients like spinach and chia seeds, with the text 'Might Be Better' in a bright, clean font underneath. Beside it, a generic, cheaper plastic cup containing a lighter, almost sickly-looking smoothie, with subtle red lines suggesting a sugar spike within. The background is a clean, minimalist white, emphasizing the visual difference and the bold, contrasting elements in a simplified, effective layout.""]";2025-12-05 13:11:14.371094+00;
a267081c-88dd-400f-aa87-6eaae6508ca7;2557679e-6c88-4eb7-8b7b-b306fd4b58da;e622c54f-8a88-403a-bfea-1f29b71c40f9;"[""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764940454058_thumb_v1.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764940429839_thumb_v2.jpg"",""https://hroghyzosrcjueqjftex.supabase.co/storage/v1/object/public/generated-images/e622c54f-8a88-403a-bfea-1f29b71c40f9/thumbnails/generated/2557679e-6c88-4eb7-8b7b-b306fd4b58da/1764940416449_thumb_v3.jpg""]";"[""A YouTube thumbnail in the style of the reference images, featuring the character from the single-person reference image on the right, looking directly at the viewer with a knowing, slightly disappointed expression, pointing towards the left. On the left, a bold, graphic illustration of a person's credit card, with a vibrant red 'X' slashing through it, implying a bad investment. Below the card, a small, sickly-green smoothie in a cheap plastic cup with a tiny, almost invisible label 'strawberry banana'. The background is a clean, bright white. The text 'FIRED YOUR MONEY' is prominently displayed in a bold, impactful font, with 'FIRED' in red, reflecting the example's bold use of color and impactful typography."",""A YouTube thumbnail in the style of the reference images, featuring the character from the single-person reference image on the right, with a confident, slightly challenging smirk, pointing towards the left. On the left, a striking visual metaphor: a high-performance sports car (like a Ferrari) is depicted, but instead of wheels, it has legs struggling on a treadmill. It's connected to a gas pump labeled 'LIQUIFIED CANDY BAR', pumping a thick, dark, syrupy liquid, making the car struggle. The background is a clean, bright white. The text 'YOUR BODY: FERRARI OR TRAP?' is prominently displayed in a bold, slightly distressed font, with 'FERRARI' in green and 'TRAP' in red, creating a strong visual metaphor, consistent with the example's bold text and imagery."",""A YouTube thumbnail in the style of the reference images, featuring the character from the single-person reference image on the right, with an expression of revelation or understanding, pointing towards the left. On the left, a clear, side-by-side comparison. One side shows a generic, exhausted person (cartoon style, not the character) looking overwhelmed at a desk with a small, dollar sign symbol above their head, and a sickly green smoothie next to them. The other side shows the same person, now vibrant and focused, with a dollar sign symbol above their head, and a powerful, high-quality blender filled with vibrant green ingredients, suggesting profit. The background is a bright white. Large, bold text 'BEAT THE SYSTEM' is displayed in black and vibrant green, with a subtle glow, mirroring the example's bold and contrasting text.""]";2025-12-05 13:14:14.585232+00;
